Date,Time,DROPS_SCORE,DROPS_SET_TIMER,SET_BURNERS_TEMP,COOLING_TIME,BOTTOM_TEMP_LIMIT,UPPER_FAN_SET_HZ,LOWER_FAN_SET_HZ,MID_TEMP_LIMIT
24-08-2024,17:57:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,17:57:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,17:58:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,17:58:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,17:59:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,17:59:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:00:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:00:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:01:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:01:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:02:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:02:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:03:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:03:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:04:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:04:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:05:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:05:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:06:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:06:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:07:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:07:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:08:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:08:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:09:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:09:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:10:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:10:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:11:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:11:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:12:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:12:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:13:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:13:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:14:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:14:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:15:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:15:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:16:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:16:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:17:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:17:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:18:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:18:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:19:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:19:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:20:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:20:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:21:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:21:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:22:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:22:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:23:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:23:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:24:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:24:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:25:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:25:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:26:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:26:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:27:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:27:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:28:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:28:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:29:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:29:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:30:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:30:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:31:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:31:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:32:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:32:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:33:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:33:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:34:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:34:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:35:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:35:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:36:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:36:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:37:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:37:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:38:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:38:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:39:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:39:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:40:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:40:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:41:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:41:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:42:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:42:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:43:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:43:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:44:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:44:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:45:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:45:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:46:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:46:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:47:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:47:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:48:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:48:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:49:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:49:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:50:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:50:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:51:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:51:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:52:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:52:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:53:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:53:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:54:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:54:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:55:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:55:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:56:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:56:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:57:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:57:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:58:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:58:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:59:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,18:59:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:00:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:00:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:01:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:01:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:02:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:02:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:03:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:03:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:04:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:04:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:05:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:05:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:06:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:06:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:07:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:07:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:08:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:08:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:09:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:09:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:10:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:10:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:11:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:11:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:12:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:12:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:13:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:13:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:14:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:14:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:15:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:15:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:16:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:16:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:17:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:17:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:18:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:18:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:19:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:19:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:20:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:20:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:21:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:21:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:22:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:22:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:23:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:23:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:24:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:24:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:25:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:25:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:26:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:26:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:27:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:27:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:28:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:28:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:29:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:29:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:30:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:30:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:31:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:31:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:32:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:32:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:33:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:33:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:34:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:34:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:35:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:35:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:36:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:36:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:37:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:37:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:38:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:38:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:39:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:39:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:40:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:40:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:41:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:41:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:42:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:42:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:43:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:43:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:44:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:44:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:45:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:45:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:46:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:46:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:47:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:47:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:48:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:48:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:49:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:49:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:50:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:50:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:51:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:51:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:52:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:52:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:53:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:53:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:54:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:54:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:55:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:55:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:56:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:56:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:57:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:57:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:58:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:58:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:59:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,19:59:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:00:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:00:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:01:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:01:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:02:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:02:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:03:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:03:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:04:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:04:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:05:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:05:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:06:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:06:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:07:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:07:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:08:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:08:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:09:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:09:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:10:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:10:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:11:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:11:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:12:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:12:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:13:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:13:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:14:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:14:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:15:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:15:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:16:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:16:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:17:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:17:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:18:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:18:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:19:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:19:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:20:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:20:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:21:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:21:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:22:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:22:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:23:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:23:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:24:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:24:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:25:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:25:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:26:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:26:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:27:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:27:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:28:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:28:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:29:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:29:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:30:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:30:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:31:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:31:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:32:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:32:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:33:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:33:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:34:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:34:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:35:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:35:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:36:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:36:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:37:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:37:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:38:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:38:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:39:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:39:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:40:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:40:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:41:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:41:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:42:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:42:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:43:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:43:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:44:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:44:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:45:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:45:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:46:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:46:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:47:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:47:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:48:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:48:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:49:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:49:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:50:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:50:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:51:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:51:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:52:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:52:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:53:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:53:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:54:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:54:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:55:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:55:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:56:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:56:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:57:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:57:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:58:12,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:58:42,2021,47.0,90.0,1,60.0,45,45,55.0
24-08-2024,20:59:12,2021,47.0,90.0,1,60.0,45,45,55.0
