Date,Time,Grain,%mois,TW,Temp
23-08-2024,11:30:10,Rukis,17.08,0.731,21.5
25-08-2024,07:44:51,Nisu,22.47,0.7102,22.3
25-08-2024,08:16:39,Nisu,21.45,0.7139,26.6
25-08-2024,08:28:51,Nisu,21.74,0.7411,24.9
25-08-2024,09:35:10,Rukis,13.01,0.7489,47.2
25-08-2024,10:02:23,Nisu,20.08,0.7297,28.3
25-08-2024,10:15:09,Hernes,21.95,0.7522,25.1
25-08-2024,11:23:27,Rukis,12.46,0.7561,25.9
25-08-2024,13:12:53,Nisu,18.22,0.7717,27.2
25-08-2024,13:51:05,Hernes,17.02,0.7624,24.0
25-08-2024,14:52:22,Nisu,15.33,0.7806,28.8
25-08-2024,14:53:38,Nisu,17.03,0.7576,29.3
25-08-2024,15:25:24,Nisu,14.92,0.7853,29.6
25-08-2024,15:44:30,Nisu,13.62,0.7994,31.6
25-08-2024,15:55:03,Nisu,13.57,0.7974,33.5
25-08-2024,16:16:10,Nisu,13.58,0.8023,27.8
26-08-2024,06:09:43,Nisu,19.3,0.7541,29.4
26-08-2024,06:17:53,Nisu,13.79,0.7979,18.4
26-08-2024,07:15:34,Nisu,17.94,0.747,26.3
26-08-2024,07:29:37,Nisu,12.94,0.7971,20.0
26-08-2024,08:44:35,Nisu,15.93,0.746,25.3
26-08-2024,08:46:12,Nisu,13.1,0.7998,21.5
26-08-2024,08:59:24,Nisu,12.64,0.7949,21.1
26-08-2024,09:06:58,Nisu,12.92,0.8097,21.6
26-08-2024,09:20:51,Nisu,13.88,0.806,22.0
26-08-2024,09:32:37,Nisu,15.99,0.7524,24.9
26-08-2024,09:47:00,Nisu,13.73,0.8053,21.9
26-08-2024,10:18:22,Nisu,16.01,0.7287,24.9
26-08-2024,10:19:35,Nisu,13.46,0.7966,22.8
26-08-2024,10:32:48,Raps,16.56,0.4314,28.7
26-08-2024,10:33:32,Raps,16.66,0.4332,26.9
26-08-2024,10:59:12,Nisu,16.65,0.7601,26.3
26-08-2024,11:00:38,Nisu,13.08,0.7759,23.8
26-08-2024,11:01:12,Nisu,18.11,0.7139,25.6
26-08-2024,11:55:16,Nisu,13.37,0.7707,27.8
26-08-2024,11:56:33,Nisu,19.06,0.7539,29.4
26-08-2024,12:33:38,Raps,17.58,0.4082,28.7
26-08-2024,12:37:48,Nisu,18.49,0.7618,29.1
26-08-2024,12:40:21,Nisu,13.5,0.7576,23.5
26-08-2024,12:46:12,Nisu,23.94,0.4098,25.5
26-08-2024,13:28:04,Nisu,19.91,0.7425,29.8
26-08-2024,14:10:19,Nisu,13.71,0.7739,22.1
26-08-2024,14:24:15,Nisu,20.26,0.7139,26.7
26-08-2024,14:56:01,Raps,15.79,0.4005,28.2
26-08-2024,14:59:38,Raps,15.85,0.4,25.6
26-08-2024,15:27:26,Nisu,13.48,0.7729,21.4
26-08-2024,16:25:16,Nisu,14.14,0.8038,23.1
26-08-2024,16:32:41,Nisu,17.03,0.7648,26.8
26-08-2024,16:42:14,Raps,12.63,0.4059,33.0
27-08-2024,05:36:11,Hernes,17.54,0.7599,16.6
27-08-2024,05:39:38,Nisu,17.02,0.763,25.9
27-08-2024,05:41:37,Nisu,14.56,0.7912,16.8
27-08-2024,05:52:53,Hernes,15.57,0.7656,26.1
27-08-2024,06:07:50,Hernes,14.92,0.7725,30.7
27-08-2024,06:19:07,Nisu,14.21,0.7845,22.3
27-08-2024,06:22:49,Hernes,14.91,0.773,31.3
27-08-2024,06:37:57,Nisu,13.52,0.7739,31.9
27-08-2024,06:54:15,Nisu,17.41,0.7415,24.5
27-08-2024,07:01:56,Hernes,14.21,0.7819,22.8
27-08-2024,07:10:59,Nisu,13.59,0.7806,21.3
27-08-2024,07:18:10,Hernes,13.76,0.774,20.4
27-08-2024,07:33:14,Hernes,18.03,0.7681,22.9
27-08-2024,08:00:13,Hernes,13.06,0.7668,19.9
27-08-2024,08:03:03,Nisu,14.03,0.7776,22.0
27-08-2024,08:17:16,Hernes,17.14,0.777,22.1
27-08-2024,08:31:47,Hernes,14.83,0.7819,20.5
27-08-2024,08:38:20,Hernes,14.49,0.7663,20.8
27-08-2024,08:43:03,Hernes,15.84,0.7814,20.4
27-08-2024,08:46:31,Hernes,18.94,0.7473,22.0
27-08-2024,08:48:16,Hernes,17.37,0.7708,23.0
27-08-2024,08:51:24,Nisu,13.9,0.786,22.2
27-08-2024,09:09:19,Hernes,16.16,0.7797,20.1
27-08-2024,09:19:32,Nisu,19.37,0.7443,24.7
27-08-2024,09:26:09,Hernes,15.83,0.7799,20.0
27-08-2024,09:40:36,Hernes,15.07,0.7814,20.4
27-08-2024,09:52:28,Hernes,14.57,0.7832,20.5
27-08-2024,09:56:23,Nisu,13.73,0.7843,21.9
27-08-2024,10:02:57,Hernes,17.4,0.7745,21.7
27-08-2024,10:08:03,Hernes,14.71,0.7938,20.8
27-08-2024,10:12:18,Nisu,18.42,0.7613,28.6
27-08-2024,10:22:20,Hernes,14.93,0.7906,21.6
27-08-2024,10:28:30,Hernes,17.25,0.7475,26.1
27-08-2024,10:34:19,Hernes,17.53,0.776,23.1
27-08-2024,10:36:46,Hernes,14.54,0.7918,21.3
27-08-2024,10:56:29,Hernes,14.44,0.7941,21.7
27-08-2024,11:00:41,Nisu,18.57,0.7603,28.4
27-08-2024,11:02:12,Nisu,14.29,0.7902,22.0
27-08-2024,11:08:14,Hernes,14.48,0.7973,21.5
27-08-2024,11:10:44,Hernes,17.45,0.7666,23.3
27-08-2024,11:34:49,Hernes,14.4,0.7886,21.7
27-08-2024,11:47:20,Hernes,17.88,0.7611,24.7
27-08-2024,11:52:04,Hernes,14.41,0.7926,21.7
27-08-2024,11:55:40,Hernes,17.11,0.7517,24.6
27-08-2024,11:59:20,Nisu,13.89,0.7897,22.2
27-08-2024,12:02:43,Nisu,19.17,0.7551,27.9
27-08-2024,12:13:57,Hernes,14.02,0.7891,21.9
27-08-2024,12:51:23,Hernes,17.31,0.7681,24.5
27-08-2024,13:24:34,Hernes,13.6,0.7923,22.2
27-08-2024,13:26:54,Nisu,13.67,0.7922,22.7
27-08-2024,13:33:52,Nisu,19.19,0.7482,26.8
27-08-2024,14:12:57,Hernes,13.77,0.8,22.0
27-08-2024,14:40:08,Hernes,17.01,0.7696,25.0
27-08-2024,14:42:11,Nisu,13.67,0.7998,22.4
27-08-2024,15:12:32,Nisu,18.4,0.7519,26.0
27-08-2024,15:16:41,Hernes,13.77,0.7834,21.4
27-08-2024,16:06:14,Hernes,15.48,0.7527,22.9
27-08-2024,16:08:23,Hernes,13.67,0.7837,21.3
27-08-2024,16:10:50,Nisu,18.12,0.7566,26.5
27-08-2024,16:12:44,Nisu,13.78,0.7989,22.0
28-08-2024,05:49:47,Nisu,19.22,0.7448,23.1
28-08-2024,05:52:30,Nisu,15.11,0.784,16.5
28-08-2024,06:01:29,Hernes,13.8,0.7616,17.3
28-08-2024,06:32:16,Nisu,14.44,0.7788,16.8
28-08-2024,06:42:39,Nisu,19.31,0.7467,24.0
28-08-2024,06:47:56,Nisu,14.49,0.7828,17.5
28-08-2024,07:06:21,Nisu,14.08,0.7826,17.3
28-08-2024,07:40:18,Nisu,14.09,0.7892,18.8
28-08-2024,07:58:23,Nisu,18.96,0.7495,25.3
28-08-2024,08:11:12,Nisu,13.53,0.7806,19.6
28-08-2024,08:41:49,Nisu,18.79,0.7522,25.4
28-08-2024,09:21:48,Nisu,13.2,0.7947,22.2
28-08-2024,09:35:05,Nisu,17.89,0.7519,25.6
28-08-2024,09:40:48,Peas,-30.64,0.0,23.4
28-08-2024,09:41:35,Peas,13.69,0.7819,20.9
28-08-2024,10:11:36,Nisu,13.43,0.7897,23.7
28-08-2024,10:27:09,Nisu,17.7,0.7539,25.8
28-08-2024,11:22:01,Nisu,17.66,0.7457,24.3
28-08-2024,11:23:27,Nisu,13.76,0.7892,23.2
28-08-2024,11:52:23,Hernes,16.96,0.7653,26.9
28-08-2024,12:07:43,Oder,30.94,0.4112,25.4
28-08-2024,12:15:23,Nisu,13.88,0.7907,23.5
28-08-2024,12:34:55,Hernes,16.01,0.7678,21.9
28-08-2024,12:46:16,Hernes,14.05,0.7747,20.1
28-08-2024,12:48:09,Nisu,13.75,0.79,23.3
28-08-2024,12:53:14,Nisu,17.9,0.749,24.1
28-08-2024,13:12:01,Hernes,16.03,0.7656,23.1
28-08-2024,13:14:14,Hernes,13.37,0.7713,21.8
28-08-2024,14:04:10,Nisu,13.1,0.7863,23.7
28-08-2024,14:08:38,Hernes,12.34,0.7797,23.0
28-08-2024,14:20:20,Hernes,16.05,0.7738,23.4
28-08-2024,14:23:39,Oder,30.91,0.3985,24.4
28-08-2024,14:26:58,Nisu,12.94,0.7761,24.6
28-08-2024,14:29:23,Nisu,17.88,0.7475,24.2
28-08-2024,14:42:20,Hernes,12.23,0.7837,23.5
28-08-2024,14:44:57,Hernes,15.91,0.7668,23.9
28-08-2024,15:05:15,Nisu,13.22,0.7667,24.2
28-08-2024,15:12:07,Nisu,11.52,0.7907,24.5
28-08-2024,15:12:44,Hernes,13.37,0.7901,24.6
28-08-2024,15:19:19,Hernes,15.97,0.7636,24.3
28-08-2024,15:36:24,Hernes,13.0,0.7809,23.7
28-08-2024,15:42:54,Nisu,13.32,0.7751,23.7
28-08-2024,15:58:21,Nisu,18.16,0.7524,25.4
28-08-2024,16:09:51,Hernes,13.48,0.7809,22.9
28-08-2024,16:18:51,Hernes,17.58,0.7616,24.4
28-08-2024,16:31:36,Nisu,13.58,0.7663,23.2
28-08-2024,16:33:09,Oder,18.18,0.4887,24.1
28-08-2024,16:38:37,Oder,23.79,0.4208,24.4
29-08-2024,05:07:02,Hernes,17.49,0.7696,21.7
29-08-2024,05:24:15,Hernes,13.78,0.7686,18.1
29-08-2024,05:36:43,Nisu,13.65,0.7722,19.0
29-08-2024,05:52:12,Nisu,18.0,0.7307,23.6
29-08-2024,06:14:34,Nisu,13.74,0.7734,20.2
29-08-2024,06:33:54,Hernes,13.13,0.7626,20.0
29-08-2024,07:01:11,Hernes,17.35,0.7567,21.9
29-08-2024,07:03:52,Nisu,13.3,0.7818,23.3
29-08-2024,07:44:50,Nisu,16.33,0.764,20.4
29-08-2024,07:45:25,Hernes,18.15,0.7631,20.8
29-08-2024,07:48:10,Hernes,13.17,0.774,21.8
29-08-2024,07:50:57,Nisu,13.58,0.7865,24.2
29-08-2024,08:23:32,Hernes,13.95,0.779,22.1
29-08-2024,08:45:09,Nisu,13.84,0.7675,23.4
29-08-2024,10:04:50,Hernes,17.52,0.7552,24.8
29-08-2024,10:18:27,Nisu,17.89,0.7393,23.2
29-08-2024,10:20:19,Nisu,13.91,0.7761,26.3
29-08-2024,10:44:37,Hernes,13.95,0.7809,22.6
29-08-2024,11:19:37,Nisu,13.86,0.7756,24.3
29-08-2024,12:07:29,Nisu,13.53,0.7579,24.0
29-08-2024,12:47:56,Hernes,14.8,0.7869,23.2
29-08-2024,13:18:10,Nisu,13.85,0.7707,25.8
29-08-2024,13:20:14,Hernes,13.11,0.775,23.5
29-08-2024,13:34:19,Hernes,13.52,0.7708,23.5
29-08-2024,13:44:04,Nisu,13.94,0.7672,24.5
29-08-2024,13:56:43,Oder,21.73,0.4619,25.5
29-08-2024,13:57:30,Oder,22.1,0.4421,25.3
29-08-2024,14:38:33,Hernes,16.28,0.7658,24.9
29-08-2024,14:42:30,Nisu,14.02,0.7621,23.6
29-08-2024,15:23:30,Nisu,13.9,0.7611,23.5
29-08-2024,15:38:48,Nisu,14.73,0.7591,26.0
29-08-2024,15:39:25,Hernes,16.36,0.7569,25.9
30-08-2024,05:42:56,Nisu,13.73,0.7717,20.2
30-08-2024,06:19:34,Nisu,13.46,0.7188,20.0
30-08-2024,06:45:44,Nisu,16.74,0.7818,23.8
30-08-2024,07:10:31,Hernes,14.15,0.7807,38.3
30-08-2024,07:20:19,Hernes,18.19,0.7874,23.8
30-08-2024,07:20:51,Nisu,16.53,0.7821,23.7
30-08-2024,07:34:40,Hernes,14.32,0.7869,32.1
30-08-2024,07:42:08,Hernes,14.2,0.7869,28.4
30-08-2024,07:48:12,Hernes,13.7,0.7884,25.7
30-08-2024,07:55:09,Hernes,13.56,0.7842,24.5
30-08-2024,08:06:43,Hernes,13.6,0.7777,24.1
30-08-2024,08:19:28,Hernes,13.31,0.7777,24.2
30-08-2024,08:21:08,Hernes,16.39,0.7621,25.8
30-08-2024,08:43:27,Hernes,13.26,0.7817,24.0
30-08-2024,09:06:40,Hernes,13.22,0.7787,24.7
30-08-2024,09:10:15,Nisu,15.07,0.7821,31.4
30-08-2024,09:33:52,Nisu,14.19,0.7892,34.3
30-08-2024,09:39:46,Hernes,14.25,0.7797,25.6
30-08-2024,09:45:49,Hernes,16.89,0.7577,23.7
30-08-2024,09:51:26,Hernes,14.36,0.7745,25.8
30-08-2024,10:08:09,Hernes,14.14,0.7837,25.7
30-08-2024,10:15:09,Nisu,14.29,0.7934,27.7
30-08-2024,10:27:01,Hernes,13.4,0.7866,25.8
30-08-2024,10:37:37,Nisu,14.62,0.7902,26.3
30-08-2024,11:08:35,Nisu,12.08,0.787,27.0
30-08-2024,11:09:22,Hernes,13.94,0.7859,26.8
30-08-2024,11:38:41,Hernes,14.46,0.778,26.7
30-08-2024,11:54:51,Hernes,14.43,0.7856,26.9
30-08-2024,12:30:04,Hernes,14.27,0.7819,26.8
30-08-2024,12:34:15,Nisu,13.74,0.7885,32.7
30-08-2024,12:48:49,Hernes,14.31,0.7804,27.6
30-08-2024,12:56:20,Oder,22.81,0.4827,29.2
30-08-2024,13:23:30,Hernes,14.06,0.7889,27.8
30-08-2024,13:53:00,Hernes,13.23,0.7896,28.3
31-08-2024,12:32:59,Oder,15.68,0.4689,27.2
